time,Humedad,Luminosidad,Temperatura Predicha
2025-05-23T15:22:46.298027Z,79.0,249.0,25.58
2025-05-23T15:22:48.192594Z,72.0,104.0,24.37
2025-05-23T15:22:50.174022Z,74.0,385.0,24.26
2025-05-23T15:22:52.214403Z,60.0,109.0,24.24
2025-05-23T15:22:54.151707Z,79.0,273.0,20.59
2025-05-23T15:22:56.153242Z,65.0,112.0,25.73
2025-05-23T15:22:58.176096Z,82.0,229.0,21.04
2025-05-23T15:23:00.176120Z,76.0,234.0,23.5
2025-05-23T15:23:02.171192Z,82.0,223.0,25.64
2025-05-23T15:23:04.259950Z,66.0,373.0,24.75
2025-05-23T15:23:06.208428Z,64.0,216.0,20.85
2025-05-23T15:23:08.392840Z,74.0,260.0,26.15
2025-05-23T15:23:10.178493Z,60.0,296.0,23.7
2025-05-23T15:23:12.447491Z,68.0,136.0,21.02
2025-05-23T15:23:14.175008Z,80.0,186.0,25.13
2025-05-23T15:23:16.356486Z,69.0,264.0,28.71
2025-05-23T15:23:18.176194Z,83.0,352.0,28.3
2025-05-23T15:23:20.192769Z,84.0,157.0,27.68
2025-05-23T15:23:22.162552Z,71.0,354.0,22.97
2025-05-23T15:23:24.191152Z,65.0,335.0,27.89
2025-05-23T15:23:26.279187Z,67.0,294.0,28.0
2025-05-23T15:23:28.219281Z,80.0,140.0,27.98
2025-05-23T15:23:30.165410Z,88.0,279.0,30.9
2025-05-23T15:23:32.368650Z,77.0,191.0,20.21
2025-05-23T15:23:34.164723Z,67.0,366.0,26.33
2025-05-23T15:23:36.193939Z,67.0,282.0,26.95
2025-05-23T15:23:38.442979Z,86.0,150.0,26.9
2025-05-23T15:23:40.212963Z,71.0,265.0,28.62
2025-05-23T15:23:42.285081Z,86.0,171.0,29.02
2025-05-23T15:23:44.192971Z,75.0,142.0,24.15
2025-05-23T15:23:46.176957Z,89.0,286.0,24.17
2025-05-23T15:23:48.172544Z,74.0,300.0,20.37
2025-05-23T15:23:50.274783Z,60.0,118.0,20.42
2025-05-23T15:23:52.201267Z,83.0,225.0,28.72
2025-05-23T15:23:54.435778Z,69.0,272.0,24.27
2025-05-23T15:23:56.210687Z,72.0,151.0,29.3
2025-05-23T15:23:58.461210Z,64.0,259.0,27.25
2025-05-23T15:24:00.228917Z,79.0,121.0,18.83
2025-05-23T15:24:02.435674Z,84.0,349.0,21.68
2025-05-23T15:24:04.275540Z,68.0,297.0,26.72
2025-05-23T15:24:06.277173Z,80.0,149.0,22.76
2025-05-23T15:24:08.198356Z,89.0,209.0,19.55
2025-05-23T15:24:10.216512Z,83.0,113.0,27.86
2025-05-23T15:24:12.362482Z,68.0,248.0,23.37
2025-05-23T15:24:14.195436Z,61.0,117.0,21.27
2025-05-23T15:24:16.227729Z,70.0,123.0,19.22
2025-05-23T15:24:18.461763Z,88.0,160.0,24.68
2025-05-23T15:24:20.220892Z,79.0,259.0,22.91
2025-05-23T15:24:22.205627Z,66.0,364.0,27.3
2025-05-23T15:24:24.192707Z,61.0,344.0,29.4
2025-05-23T15:24:26.216193Z,85.0,120.0,23.72
2025-05-23T15:24:28.239594Z,80.0,153.0,26.4
2025-05-23T15:24:30.211423Z,74.0,276.0,17.69
2025-05-23T15:24:32.219684Z,82.0,132.0,26.83
2025-05-23T15:24:34.218875Z,66.0,101.0,28.64
2025-05-23T15:24:36.218948Z,77.0,370.0,23.46
2025-05-23T15:24:38.277588Z,85.0,122.0,21.48
2025-05-23T15:24:40.203261Z,81.0,342.0,22.34
2025-05-23T15:24:42.251580Z,66.0,262.0,21.01
2025-05-23T15:24:44.543827Z,81.0,295.0,26.8
2025-05-23T15:24:46.207966Z,74.0,385.0,24.26
2025-05-23T15:24:48.235108Z,87.0,109.0,27.9
2025-05-23T15:24:50.225889Z,87.0,281.0,27.02
2025-05-23T15:24:52.213618Z,88.0,382.0,26.75
2025-05-23T15:24:54.236941Z,77.0,388.0,16.78
2025-05-23T15:24:56.247959Z,72.0,266.0,29.41
2025-05-23T15:24:58.287157Z,89.0,207.0,21.18
2025-05-23T15:25:00.241989Z,66.0,222.0,27.61
2025-05-23T15:25:02.335113Z,75.0,327.0,24.11
2025-05-23T15:25:04.235713Z,79.0,315.0,21.78
2025-05-23T15:25:06.487816Z,72.0,181.0,28.24
2025-05-23T15:25:08.371320Z,71.0,182.0,23.89
2025-05-23T15:25:12.868159Z,69.0,268.0,21.89
2025-05-23T15:25:13.243317Z,73.0,226.0,31.06
2025-05-23T15:25:14.234876Z,81.0,250.0,28.13
2025-05-23T15:25:16.273264Z,72.0,271.0,21.29
2025-05-23T15:25:18.291211Z,60.0,289.0,24.28
2025-05-23T15:25:20.234407Z,65.0,105.0,25.44
2025-05-23T15:25:22.234750Z,84.0,345.0,25.2
2025-05-23T15:25:24.233062Z,73.0,161.0,28.94
2025-05-23T15:25:26.256780Z,61.0,257.0,16.68
2025-05-23T15:25:28.236464Z,84.0,349.0,21.68
2025-05-23T15:25:30.438478Z,62.0,394.0,27.66
2025-05-23T15:25:32.244080Z,88.0,389.0,26.5
2025-05-23T15:25:34.284670Z,62.0,102.0,27.42
2025-05-23T15:25:36.234506Z,81.0,367.0,19.84
2025-05-23T15:25:38.440596Z,65.0,234.0,28.79
2025-05-23T15:25:40.266962Z,69.0,173.0,22.76
2025-05-23T15:25:42.254905Z,72.0,315.0,25.05
2025-05-23T15:25:44.256196Z,80.0,241.0,25.8
2025-05-23T15:25:46.267092Z,73.0,313.0,20.96
2025-05-23T15:25:48.356314Z,87.0,166.0,29.45
2025-05-23T15:25:50.283991Z,85.0,287.0,22.77
2025-05-23T15:25:52.567716Z,76.0,266.0,23.3
2025-05-23T15:25:54.262068Z,62.0,177.0,23.03
2025-05-23T15:25:56.257420Z,82.0,316.0,25.42
2025-05-23T15:25:58.271579Z,86.0,304.0,22.07
2025-05-23T15:26:00.527183Z,74.0,241.0,29.32
2025-05-23T15:26:02.466899Z,82.0,317.0,22.66
2025-05-23T15:26:04.272347Z,76.0,293.0,19.6
2025-05-23T15:26:06.282001Z,83.0,177.0,24.59
2025-05-23T15:26:08.523121Z,74.0,214.0,22.42
2025-05-23T15:26:10.323063Z,82.0,390.0,24.51
2025-05-23T15:26:12.254077Z,81.0,207.0,28.63
2025-05-23T15:26:14.266186Z,84.0,394.0,21.69
2025-05-23T15:26:16.260390Z,88.0,294.0,24.1
2025-05-23T15:26:18.258503Z,84.0,263.0,24.81
2025-05-23T15:26:20.253477Z,82.0,215.0,23.71
2025-05-23T15:26:22.288956Z,63.0,304.0,17.59
2025-05-23T15:26:24.266387Z,68.0,196.0,25.52
2025-05-23T15:26:26.303129Z,75.0,246.0,21.33
2025-05-23T15:26:28.331044Z,82.0,265.0,22.75
2025-05-23T15:26:30.277642Z,71.0,276.0,29.23
2025-05-23T15:26:32.282432Z,79.0,377.0,28.94
2025-05-23T15:26:34.267070Z,72.0,240.0,25.62
2025-05-23T15:26:36.268746Z,87.0,217.0,24.71
2025-05-23T15:26:38.282094Z,82.0,295.0,27.57
2025-05-23T15:26:40.278566Z,86.0,353.0,18.93
2025-05-23T15:26:42.283255Z,89.0,115.0,27.6
2025-05-23T15:26:44.277495Z,86.0,323.0,23.31
2025-05-23T15:26:46.283073Z,66.0,211.0,28.55
2025-05-23T15:26:48.278421Z,69.0,319.0,24.83
2025-05-23T15:26:50.315504Z,76.0,321.0,24.69
2025-05-23T15:26:52.305863Z,82.0,100.0,18.8
2025-05-23T15:26:54.277506Z,71.0,294.0,27.61
2025-05-23T15:26:56.286177Z,68.0,381.0,23.2
2025-05-23T15:26:58.291785Z,88.0,268.0,31.84
2025-05-23T15:27:00.282302Z,73.0,274.0,21.22
2025-05-23T15:27:02.275334Z,87.0,333.0,24.33
2025-05-23T15:27:04.273670Z,83.0,257.0,21.82
2025-05-23T15:27:06.275768Z,76.0,262.0,21.92
2025-05-23T15:27:08.289384Z,78.0,176.0,22.13
2025-05-23T15:27:10.295183Z,61.0,256.0,18.09
2025-05-23T15:27:12.312299Z,63.0,332.0,22.51
2025-05-23T15:27:14.304514Z,67.0,152.0,24.54
2025-05-23T15:27:16.295723Z,86.0,174.0,25.52
2025-05-23T15:27:18.362870Z,65.0,360.0,29.08
2025-05-23T15:27:20.299160Z,68.0,155.0,26.13
2025-05-23T15:27:22.325945Z,70.0,200.0,30.99
2025-05-23T15:27:24.297939Z,87.0,325.0,22.99
2025-05-23T15:27:26.313490Z,82.0,150.0,19.73
2025-05-23T15:27:28.312039Z,82.0,267.0,19.25
2025-05-23T15:27:30.442119Z,80.0,351.0,26.01
2025-05-23T15:27:32.299123Z,81.0,325.0,23.11
2025-05-23T15:27:34.297154Z,73.0,359.0,28.19
2025-05-23T15:27:36.300612Z,74.0,140.0,26.08
2025-05-23T15:27:38.293924Z,86.0,334.0,24.41
2025-05-23T15:27:40.334162Z,69.0,358.0,25.4
2025-05-23T15:27:42.312034Z,62.0,278.0,22.83
2025-05-23T15:27:44.330145Z,72.0,143.0,29.16
2025-05-23T15:27:46.320748Z,71.0,374.0,27.6
2025-05-23T15:27:48.314209Z,86.0,262.0,22.94
2025-05-23T15:27:50.321942Z,66.0,197.0,26.09
2025-05-23T15:27:52.504133Z,68.0,289.0,22.27
2025-05-23T15:27:54.307188Z,87.0,263.0,27.21
2025-05-23T15:27:56.361002Z,61.0,120.0,29.66
2025-05-23T15:27:58.310534Z,68.0,290.0,29.54
2025-05-23T15:28:00.320120Z,64.0,206.0,19.21
2025-05-23T15:28:02.313931Z,61.0,362.0,22.1
2025-05-23T15:28:04.441625Z,65.0,345.0,27.52
2025-05-23T15:28:06.327570Z,89.0,276.0,21.35
2025-05-23T15:28:08.326175Z,79.0,263.0,18.23
2025-05-23T15:28:10.328871Z,86.0,377.0,20.83
2025-05-23T15:28:12.325772Z,75.0,200.0,23.62
2025-05-23T15:28:14.322198Z,69.0,260.0,20.66
2025-05-23T15:28:16.358348Z,60.0,329.0,21.0
2025-05-23T15:28:18.320804Z,82.0,371.0,25.81
2025-05-23T15:28:20.358059Z,64.0,203.0,21.67
2025-05-23T15:28:22.608542Z,74.0,257.0,20.44
2025-05-23T15:28:24.336048Z,80.0,254.0,28.27
2025-05-23T15:28:26.327664Z,60.0,206.0,22.83
2025-05-23T15:28:28.333562Z,76.0,142.0,26.09
2025-05-23T15:28:30.322700Z,81.0,260.0,23.0
2025-05-23T15:28:38.082739Z,87.0,376.0,23.96
2025-05-23T15:28:38.437897Z,62.0,302.0,26.19
2025-05-23T15:28:38.441902Z,64.0,161.0,28.36
2025-05-23T15:28:38.442900Z,86.0,333.0,23.76
2025-05-23T15:28:40.343230Z,68.0,205.0,21.69
2025-05-23T15:28:42.343243Z,75.0,207.0,22.23
2025-05-23T15:28:44.345494Z,64.0,365.0,24.44
2025-05-23T15:28:46.328030Z,83.0,113.0,27.86
2025-05-23T15:28:48.338781Z,80.0,152.0,25.78
2025-05-23T15:28:50.347527Z,69.0,140.0,21.96
2025-05-23T15:28:52.383857Z,86.0,245.0,30.19
2025-05-23T15:28:54.387494Z,76.0,204.0,22.49
2025-05-23T15:28:56.332166Z,79.0,338.0,20.3
2025-05-23T15:28:58.356185Z,71.0,280.0,29.86
2025-05-23T15:29:00.342938Z,81.0,250.0,28.13
2025-05-23T15:29:02.344681Z,64.0,282.0,20.34
2025-05-23T15:29:04.357854Z,89.0,272.0,22.37
2025-05-23T15:29:06.371079Z,60.0,131.0,27.05
2025-05-23T15:29:08.335990Z,78.0,116.0,28.92
2025-05-23T15:29:10.373710Z,85.0,248.0,23.19
2025-05-23T15:29:12.341252Z,79.0,307.0,28.84
2025-05-23T15:29:14.346982Z,75.0,339.0,25.51
2025-05-23T15:29:16.441144Z,80.0,257.0,23.28
2025-05-23T15:29:18.463247Z,61.0,316.0,26.82
2025-05-23T15:29:20.341658Z,74.0,164.0,24.39
2025-05-23T15:29:22.415006Z,75.0,145.0,28.61
2025-05-23T15:29:24.366630Z,87.0,286.0,25.02
2025-05-23T15:29:26.366423Z,66.0,384.0,28.74
2025-05-23T15:29:28.402378Z,62.0,144.0,25.75
2025-05-23T15:29:30.418509Z,63.0,359.0,30.95
2025-05-23T15:29:32.364287Z,79.0,138.0,23.69
2025-05-23T15:29:34.451452Z,76.0,170.0,21.86
2025-05-23T15:29:36.496508Z,81.0,381.0,26.54
2025-05-23T15:29:38.414682Z,75.0,305.0,22.84
2025-05-23T15:29:40.357813Z,60.0,302.0,22.07
2025-05-23T15:29:42.619036Z,75.0,310.0,28.43
2025-05-23T15:29:44.448008Z,71.0,193.0,25.78
2025-05-23T15:29:46.416450Z,74.0,390.0,20.5
2025-05-23T15:29:48.383081Z,74.0,116.0,25.68
2025-05-23T15:29:50.366848Z,62.0,135.0,28.77
2025-05-23T15:29:52.367770Z,75.0,227.0,24.83
2025-05-23T15:29:54.372942Z,88.0,393.0,22.87
2025-05-23T15:29:56.385816Z,67.0,240.0,26.05
2025-05-23T15:29:58.391918Z,79.0,237.0,26.41
2025-05-23T15:30:00.389410Z,77.0,394.0,30.23
2025-05-23T15:30:02.414884Z,88.0,236.0,21.99
2025-05-23T15:30:04.673195Z,74.0,110.0,28.23
2025-05-23T15:30:06.394850Z,60.0,263.0,20.06
2025-05-23T15:30:08.392896Z,83.0,246.0,20.64
2025-05-23T15:30:10.417842Z,79.0,307.0,28.84
2025-05-23T15:30:12.387129Z,85.0,200.0,20.87
2025-05-23T15:30:14.384518Z,78.0,258.0,26.72
2025-05-23T15:30:16.424870Z,79.0,153.0,18.18
2025-05-23T15:30:18.384235Z,87.0,398.0,28.73
2025-05-23T15:30:20.654218Z,62.0,251.0,23.07
2025-05-23T15:30:22.384142Z,80.0,288.0,18.88
2025-05-23T15:30:24.423292Z,74.0,343.0,22.3
2025-05-23T15:30:26.373220Z,88.0,355.0,27.48
2025-05-23T15:30:28.384215Z,64.0,259.0,27.25
2025-05-23T15:30:30.596282Z,68.0,384.0,28.17
2025-05-23T15:30:32.404376Z,65.0,170.0,20.09
2025-05-23T15:30:34.442794Z,63.0,124.0,27.09
2025-05-23T15:30:36.393132Z,82.0,150.0,19.73
2025-05-23T15:30:38.412330Z,60.0,385.0,24.87
2025-05-23T15:30:40.492903Z,86.0,225.0,25.93
2025-05-23T15:30:42.419531Z,84.0,165.0,26.13
2025-05-23T15:30:44.407992Z,64.0,118.0,27.97
2025-05-23T15:30:46.577494Z,71.0,304.0,21.3
2025-05-23T15:30:48.403167Z,62.0,343.0,29.23
2025-05-23T15:30:50.405111Z,74.0,235.0,24.98
2025-05-23T15:30:52.445414Z,80.0,211.0,28.93
2025-05-23T15:30:54.583033Z,64.0,326.0,26.2
2025-05-23T15:30:56.426814Z,83.0,207.0,21.9
2025-05-23T15:30:58.392863Z,84.0,366.0,21.34
2025-05-23T15:31:00.439981Z,63.0,125.0,22.67
2025-05-23T15:31:02.403097Z,64.0,233.0,26.37
2025-05-23T15:31:04.407192Z,63.0,257.0,24.83
2025-05-23T15:31:06.414206Z,67.0,203.0,22.13
2025-05-23T15:31:08.428161Z,63.0,271.0,20.71
2025-05-23T15:31:10.405818Z,81.0,171.0,26.81
2025-05-23T15:31:12.407450Z,75.0,149.0,27.58
2025-05-23T15:31:14.464813Z,67.0,121.0,27.02
2025-05-23T15:31:16.439080Z,86.0,344.0,26.57
2025-05-23T15:31:18.440349Z,66.0,368.0,26.69
2025-05-23T15:31:20.424965Z,67.0,303.0,21.16
2025-05-23T15:31:22.406264Z,69.0,234.0,18.62
2025-05-23T15:31:24.453369Z,86.0,314.0,24.3
2025-05-23T15:31:26.430442Z,82.0,156.0,26.83
2025-05-23T15:31:28.474522Z,83.0,250.0,20.02
2025-05-23T15:31:30.425368Z,80.0,367.0,27.76
2025-05-23T15:31:32.413180Z,81.0,108.0,20.28
2025-05-23T15:31:34.440040Z,65.0,293.0,27.22
2025-05-23T15:31:36.424291Z,70.0,169.0,23.07
2025-05-23T15:31:38.422789Z,62.0,315.0,25.4
2025-05-23T15:31:40.415394Z,65.0,250.0,23.79
2025-05-23T15:31:42.434718Z,73.0,106.0,19.07
2025-05-23T15:31:44.432862Z,83.0,115.0,28.63
2025-05-23T15:31:46.464442Z,88.0,186.0,20.56
2025-05-23T15:31:48.444122Z,75.0,300.0,26.36
2025-05-23T15:31:50.472905Z,70.0,386.0,24.48
2025-05-23T15:31:52.437446Z,72.0,118.0,25.15
2025-05-23T15:31:54.433324Z,82.0,289.0,28.7
2025-05-23T15:31:56.449099Z,78.0,207.0,23.1
2025-05-23T15:31:58.448130Z,63.0,385.0,27.12
2025-05-23T15:32:00.557775Z,63.0,342.0,29.22
2025-05-23T15:32:02.453084Z,83.0,236.0,27.1
2025-05-23T15:32:04.482242Z,74.0,263.0,21.94
2025-05-23T15:32:06.447897Z,70.0,134.0,27.57
2025-05-23T15:32:08.453033Z,60.0,251.0,28.81
2025-05-23T15:32:10.454066Z,64.0,226.0,24.74
2025-05-23T15:32:12.607818Z,68.0,159.0,24.5
2025-05-23T15:32:14.585091Z,68.0,218.0,24.45
2025-05-23T15:32:16.483069Z,85.0,127.0,26.98
2025-05-23T15:32:18.818092Z,85.0,295.0,26.86
2025-05-23T15:32:20.660323Z,73.0,141.0,21.21
2025-05-23T15:32:22.573811Z,78.0,315.0,20.96
2025-05-23T15:32:24.450385Z,84.0,303.0,22.58
2025-05-23T15:32:26.444240Z,60.0,314.0,23.63
2025-05-23T15:32:28.451015Z,89.0,251.0,20.87
2025-05-23T15:32:30.452315Z,85.0,285.0,27.63
2025-05-23T15:32:32.494428Z,63.0,143.0,25.34
2025-05-23T15:32:34.452061Z,63.0,156.0,18.13
2025-05-23T15:32:36.477266Z,69.0,365.0,27.17
2025-05-23T15:32:38.540049Z,80.0,140.0,27.98
2025-05-23T15:32:40.449083Z,84.0,165.0,26.13
2025-05-23T15:32:42.470528Z,64.0,115.0,20.91
2025-05-23T15:32:44.467307Z,71.0,117.0,23.1
2025-05-23T15:32:46.478581Z,82.0,297.0,25.7
2025-05-23T15:32:48.477882Z,65.0,270.0,25.69
2025-05-23T15:32:50.468975Z,64.0,342.0,25.43
2025-05-23T15:32:52.470605Z,80.0,290.0,23.82
2025-05-23T15:32:54.475042Z,85.0,187.0,19.77
2025-05-23T15:32:56.463153Z,72.0,349.0,20.76
2025-05-23T15:32:58.507210Z,62.0,377.0,30.76
2025-05-23T15:33:00.588946Z,73.0,200.0,27.46
2025-05-23T15:33:02.459778Z,75.0,144.0,29.19
2025-05-23T15:33:04.508111Z,75.0,152.0,25.52
2025-05-23T15:33:06.488079Z,65.0,246.0,21.0
2025-05-23T15:33:08.502238Z,66.0,338.0,19.59
2025-05-23T15:33:10.474145Z,70.0,190.0,27.84
2025-05-23T15:33:12.524699Z,77.0,213.0,23.83
2025-05-23T15:33:14.472009Z,88.0,374.0,27.62
2025-05-23T15:33:16.493176Z,81.0,273.0,24.68
2025-05-23T15:33:18.469338Z,66.0,204.0,22.99
2025-05-23T15:33:20.506475Z,78.0,119.0,24.59
2025-05-23T15:33:22.478423Z,80.0,345.0,19.16
2025-05-23T15:33:24.464149Z,86.0,255.0,20.91
2025-05-23T15:33:26.550418Z,80.0,160.0,24.78
2025-05-23T15:33:28.494746Z,73.0,276.0,18.66
2025-05-23T15:33:30.485560Z,68.0,233.0,30.55
2025-05-23T15:33:32.524007Z,60.0,185.0,31.44
2025-05-23T15:33:34.526612Z,71.0,345.0,24.89
2025-05-23T15:33:36.475578Z,69.0,276.0,29.0
2025-05-23T15:33:38.492356Z,61.0,146.0,24.41
2025-05-23T15:33:40.499339Z,76.0,185.0,20.28
2025-05-23T15:33:42.521761Z,74.0,135.0,21.76
2025-05-23T15:37:06.793503Z,67.0,273.0,25.06
2025-05-23T15:37:08.764339Z,82.0,315.0,24.97
2025-05-23T15:37:10.764282Z,73.0,346.0,24.22
2025-05-23T15:37:12.811751Z,63.0,144.0,26.54
2025-05-23T15:37:14.754586Z,85.0,237.0,26.94
2025-05-23T15:37:16.749129Z,62.0,111.0,26.55
2025-05-23T15:37:18.767294Z,61.0,180.0,21.93
2025-05-23T15:37:20.761046Z,66.0,259.0,25.02
2025-05-23T15:37:22.793756Z,89.0,244.0,24.06
2025-05-23T15:37:24.754210Z,82.0,153.0,22.15
2025-05-23T15:37:26.750441Z,64.0,244.0,24.94
2025-05-23T15:37:28.778255Z,69.0,192.0,26.33
2025-05-23T15:37:30.797084Z,61.0,247.0,23.35
2025-05-23T15:37:32.773718Z,76.0,282.0,22.08
2025-05-23T15:37:34.834010Z,73.0,377.0,32.74
2025-05-23T15:37:36.792446Z,76.0,284.0,21.81
2025-05-23T15:37:38.925703Z,75.0,208.0,21.2
2025-05-23T15:37:40.858733Z,66.0,147.0,23.57
2025-05-23T15:37:42.758730Z,80.0,316.0,23.62
2025-05-23T15:37:44.753542Z,69.0,134.0,26.57
2025-05-23T15:37:46.750793Z,67.0,329.0,23.31
2025-05-23T15:37:48.749782Z,66.0,182.0,26.73
2025-05-23T15:37:50.754944Z,83.0,363.0,23.7
2025-05-23T15:37:52.770195Z,77.0,204.0,22.6
2025-05-23T15:37:54.781118Z,60.0,265.0,19.9
2025-05-23T15:37:56.763908Z,79.0,357.0,21.53
2025-05-23T15:37:58.853201Z,76.0,196.0,22.11
2025-05-23T15:38:00.751247Z,65.0,182.0,27.37
2025-05-23T15:38:02.750270Z,64.0,369.0,22.76
2025-05-23T15:38:04.786497Z,63.0,386.0,20.81
2025-05-23T15:38:06.780083Z,89.0,246.0,23.16
2025-05-23T15:38:08.744448Z,83.0,140.0,20.67
2025-05-23T15:38:10.736190Z,78.0,358.0,25.33
2025-05-23T15:38:12.834498Z,87.0,164.0,26.33
2025-05-23T15:38:14.739539Z,87.0,207.0,30.27
2025-05-23T15:38:16.763742Z,81.0,300.0,24.22
2025-05-23T15:38:18.739511Z,81.0,317.0,19.92
2025-05-23T15:38:20.735230Z,74.0,289.0,26.71
2025-05-23T15:38:22.746481Z,81.0,303.0,26.67
2025-05-23T15:38:24.976806Z,67.0,193.0,22.36
2025-05-23T15:38:26.789160Z,77.0,223.0,20.97
2025-05-23T15:38:28.736445Z,68.0,371.0,18.9
2025-05-23T15:38:30.780317Z,81.0,285.0,29.71
2025-05-23T15:38:32.975742Z,79.0,264.0,17.5
2025-05-23T15:38:34.726895Z,66.0,112.0,22.53
2025-05-23T15:38:36.766264Z,80.0,158.0,21.47
2025-05-23T15:38:39.103795Z,81.0,207.0,28.63
2025-05-23T15:38:40.968672Z,79.0,188.0,23.11
2025-05-23T15:38:42.799739Z,60.0,146.0,30.05
2025-05-23T15:38:44.767134Z,62.0,196.0,21.88
2025-05-23T15:38:46.808247Z,60.0,364.0,28.19
2025-05-23T15:38:49.011726Z,78.0,268.0,23.57
2025-05-23T15:38:50.730886Z,74.0,298.0,27.52
2025-05-23T15:38:52.731644Z,70.0,198.0,27.5
2025-05-23T15:38:55.041717Z,63.0,186.0,23.13
2025-05-23T15:38:56.750208Z,76.0,304.0,24.56
2025-05-23T15:38:58.743541Z,85.0,145.0,24.2
2025-05-23T15:39:00.753190Z,85.0,389.0,19.87
2025-05-23T15:39:02.759533Z,68.0,144.0,28.22
2025-05-23T15:39:04.740175Z,66.0,298.0,29.7
2025-05-23T15:39:06.748446Z,66.0,243.0,25.33
2025-05-23T15:39:08.854380Z,67.0,238.0,25.44
2025-05-23T15:39:11.013647Z,72.0,267.0,22.99
2025-05-23T15:39:12.733435Z,83.0,383.0,24.3
2025-05-23T15:39:14.722450Z,64.0,215.0,26.71
2025-05-23T15:39:16.778848Z,65.0,142.0,25.87
2025-05-23T15:39:19.056653Z,77.0,258.0,26.28
2025-05-23T15:39:20.725628Z,68.0,185.0,24.08
2025-05-23T15:39:23.854434Z,62.0,105.0,23.36
2025-05-23T15:39:24.722043Z,86.0,332.0,22.78
2025-05-23T15:39:27.010111Z,88.0,178.0,18.02
2025-05-23T15:39:28.709950Z,64.0,281.0,19.77
2025-05-23T15:39:30.718429Z,79.0,361.0,24.42
2025-05-23T15:39:32.781158Z,65.0,298.0,26.95
2025-05-23T15:39:34.756604Z,79.0,176.0,21.78
2025-05-23T15:39:36.715985Z,79.0,187.0,29.96
2025-05-23T15:39:38.713285Z,63.0,273.0,23.74
2025-05-23T15:39:40.777367Z,82.0,300.0,22.39
2025-05-23T15:39:43.015395Z,72.0,185.0,21.37
2025-05-23T15:39:44.755222Z,71.0,365.0,26.49
2025-05-23T15:39:46.743685Z,62.0,228.0,23.47
2025-05-23T15:39:48.743364Z,62.0,397.0,23.81
2025-05-23T15:39:50.720108Z,67.0,336.0,25.39
2025-05-23T15:39:52.740093Z,82.0,298.0,25.64
2025-05-23T15:39:54.739300Z,74.0,275.0,20.28
2025-05-23T15:39:57.074991Z,76.0,213.0,22.56
2025-05-23T15:39:58.735357Z,82.0,358.0,26.56
2025-05-23T15:40:00.742170Z,89.0,150.0,29.9
2025-05-23T15:40:02.731216Z,87.0,366.0,21.1
2025-05-23T15:40:04.737669Z,77.0,113.0,20.93
2025-05-23T15:40:06.745178Z,74.0,135.0,21.76
2025-05-23T15:40:08.726455Z,81.0,389.0,25.78
2025-05-23T15:40:10.783499Z,73.0,160.0,27.21
2025-05-23T15:40:12.741758Z,67.0,281.0,28.81
2025-05-23T15:40:14.731838Z,66.0,380.0,24.99
2025-05-23T15:40:16.719374Z,61.0,127.0,18.54
2025-05-23T15:40:18.716974Z,86.0,218.0,27.11
2025-05-23T15:40:20.719585Z,71.0,223.0,25.09
2025-05-23T15:40:22.967570Z,84.0,233.0,26.27
2025-05-23T15:40:24.733001Z,76.0,197.0,23.96
2025-05-23T15:40:26.806363Z,67.0,327.0,26.18
2025-05-23T15:40:28.699738Z,87.0,399.0,24.91
2025-05-23T15:40:30.976837Z,65.0,212.0,21.35
2025-05-23T15:40:32.695919Z,65.0,285.0,28.34
2025-05-23T15:40:34.705302Z,66.0,224.0,28.13
2025-05-23T15:40:36.732385Z,65.0,252.0,26.02
2025-05-23T15:40:38.695961Z,83.0,123.0,28.57
2025-05-23T15:40:40.828335Z,89.0,225.0,23.83
2025-05-23T15:40:42.793491Z,83.0,328.0,24.88
2025-05-23T15:40:44.692232Z,79.0,166.0,21.3
2025-05-23T15:40:46.693049Z,61.0,209.0,20.75
2025-05-23T15:40:48.706014Z,70.0,165.0,19.63
2025-05-23T15:40:50.701519Z,83.0,159.0,21.65
2025-05-23T15:40:52.705756Z,69.0,343.0,20.7
2025-05-23T15:40:54.736760Z,85.0,336.0,19.88
2025-05-23T15:40:56.685132Z,74.0,388.0,26.34
2025-05-23T15:40:58.793753Z,63.0,137.0,22.62
2025-05-23T15:41:00.732347Z,66.0,359.0,27.25
2025-05-23T15:41:02.721595Z,76.0,165.0,26.17
2025-05-23T15:41:04.787048Z,64.0,348.0,27.23
2025-05-23T15:41:06.784375Z,66.0,352.0,21.29
2025-05-23T15:41:09.090705Z,81.0,241.0,26.28
2025-05-23T15:41:10.817327Z,60.0,312.0,26.41
2025-05-23T15:41:12.841663Z,69.0,165.0,18.24
2025-05-23T15:41:14.768034Z,87.0,389.0,22.61
2025-05-23T15:41:17.005664Z,74.0,242.0,23.33
2025-05-23T15:41:18.936260Z,79.0,381.0,25.62
2025-05-23T15:41:20.845362Z,70.0,166.0,22.32
2025-05-23T15:41:22.704140Z,76.0,168.0,21.78
2025-05-23T15:41:24.688597Z,72.0,292.0,25.55
2025-05-23T15:41:26.680049Z,79.0,236.0,28.63
2025-05-23T15:41:28.677973Z,89.0,281.0,25.26
2025-05-23T15:41:30.706202Z,71.0,340.0,23.68
2025-05-23T15:41:32.669924Z,67.0,265.0,25.71
2025-05-23T15:41:34.675115Z,64.0,350.0,29.53
2025-05-23T15:41:36.823781Z,89.0,229.0,27.84
